ID,Year,State,MinAF,AvgAF,MaxAF,CommitAF,CommitAvgAF,CommitMaxAF,TotalPrice,InfAdjPrice,InfAdjPriceAF,InfAdjCommitPriceAF,Sale,Lease,Exchange,LeaseDuration,AgtoAg,AgtoUrban,AgtoEnivo,UrbantoAg,UrbantoUrban,UrbantoEnviro,EnvirotoAg,EnvirotoUrban,EnvirotoEnviro
CA570,2008,CA,21,21,21,21,21,21,292.74,153.55,7.31,7.31,0,1,,1,0,0,0,0,1,0,0,0,0
CA572,2008,CA,19,19,19,19,19,19,264.86,138.93,7.31,7.31,0,1,,1,0,0,0,0,1,0,0,0,0
CA573,2008,CA,40,40,40,40,40,40,557.6,292.48,7.31,7.31,0,1,,1,0,0,0,0,1,0,0,0,0
CA574,2008,CA,88,88,88,88,88,88,1226.72,643.46,7.31,7.31,0,1,,1,0,0,0,0,1,0,0,0,0
UT70,2004,UT,21000,21000,21000,21000,21000,21000,258930,155714.4,7.414971,7.414971,0,1,,1,1,0,0,0,0,0,0,0,0
ID66,1997,ID,224500,224500,224500,224500,224500,224500,2357250,1668434,7.431776,7.431776,0,1,,1,0,0,1,0,0,0,0,0,0
CO538,1995,CO,4261,4261,4261,4261,4261,4261,42610,31761.79,7.454068,7.454068,0,1,,1,0,1,0,0,0,0,0,0,0
CO536,1995,CO,1000,1000,1000,1000,1000,1000,10000,7454.068,7.454068,7.454068,0,1,,1,0,0,1,0,0,0,0,0,0
CO2106,2008,CO,400,400,400,400,400,400,5800,2995.4,7.5,7.5,0,1,,1,0,0,1,0,0,0,0,0,0
UT57,1999,UT,2079,2079,2079,2079,2079,2079,22869,15593.75,7.5006,7.5006,0,1,,1,1,0,0,0,0,0,0,0,0
ID58,1996,ID,250000,250000,250000,250000,250000,250000,2625000,1900574,7.602295,7.602295,0,1,,1,0,0,1,0,0,0,0,0,0
MT17,2005,MT,534,534,534,992.92517,992.92517,992.92517,6995,4068.776,7.619431,4.097767,0,1,,2,0,0,1,0,0,0,0,0,0
ID115,2005,ID,20000,20000,20000,20000,20000,20000,262000,152397.34,7.62,7.62,0,1,,1,1,0,0,0,0,0,0,0,0
ID142,2007,ID,4105,4105,4105,4105,4105,4105,57470,"31,313.69",7.63,7.63,0,1,,1,1,0,0,0,0,0,0,0,0
ID143,2007,ID,5000,5000,5000,5000,5000,5000,70000,"38,140.92",7.63,7.63,0,1,,1,0,1,0,0,0,0,0,0,0
TX54,1994,TX,41.243,41.243,41.243,41.243,41.243,41.243,412.43,316.1407,7.665318,7.665318,0,1,,1,0,1,0,0,0,0,0,0,0
CO515,1994,CO,25000,25000,25000,25000,25000,25000,250000,191632.9,7.665318,7.665318,0,1,,1,0,0,0,0,0,1,0,0,0
ID133,2007,ID,2151,2151,2151,2151,2151,2151,30114,16499.07,7.67,7.67,0,1,,1,1,0,0,0,0,0,0,0,0
ID138,2007,ID,1518.3,1518.3,1518.3,,,,,,7.67,,0,1,,0,1,0,0,0,0,0,0,0,0
ID127,2007,ID,46000,46000,46000,46000,46000,46000,644000,352839.27,7.67,7.67,0,1,,1,0,0,1,0,0,0,0,0,0
ID139,2007,ID,63,63,63,,,,,,7.67,,0,1,,0,0,0,1,0,0,0,0,0,0
CA253,1997,CA,1700,1700,1700,1700,1700,1700,18700,13235.64,7.78567,7.78567,0,1,,1,1,0,0,0,0,0,0,0,0
TX48,1993,TX,250,250,250,250,250,250,2500,1965.398,7.861592,7.861592,0,1,,1,0,1,0,0,0,0,0,0,0
CO410,1993,CO,6250,6250,6250,6250,6250,6250,62500,49134.95,7.861592,7.861592,0,1,,1,0,0,0,0,0,1,0,0,0
CO411,1993,CO,11000,11000,11000,11000,11000,11000,110000,86477.51,7.861592,7.861592,0,1,,1,0,0,0,0,0,1,0,0,0
CO2127,2008,CO,608.25,608.25,608.25,608.25,608.25,608.25,9123.75,4785.72,7.87,7.87,0,1,,1,1,0,0,0,0,0,0,0,0
CO2128,2008,CO,44.75,44.75,44.75,44.75,44.75,44.75,671.25,352.09,7.87,7.87,0,1,,1,1,0,0,0,0,0,0,0,0
CO2129,2008,CO,417,417,417,417,417,417,6255,3280.96,7.87,7.87,0,1,,1,0,1,0,0,0,0,0,0,0
CO2125,2008,CO,2000,2000,2000,2000,2000,2000,30000,15736.03,7.87,7.87,0,1,,1,0,0,1,0,0,0,0,0,0
ID119,2006,ID,57000,57000,57000,57000,57000,57000,798000,"449,666.67",7.89,7.89,0,1,,1,0,0,1,0,0,0,0,0,0
ID122,2006,ID,150000,150000,150000,150000,150000,150000,2100000,"1,183,333.33",7.89,7.89,0,1,,1,0,0,1,0,0,0,0,0,0
TX329,2009,TX,75000,75000,75000,75000,75000,75000,1125000,595701.4408,7.942685877,7.942685877,0,1,,1,0,0,0,0,0,0,0,1,0
NM71,1999,NM,1700,1700,1700,13126.949,13126.949,13126.949,20000,1.36E+04,8.02,1.04,0,1,,10,0,0,0,1,0,0,0,0,0
CA689,2009,CA,750,750,750,750,750,750,11430,6052.326638,8.069768851,8.069768851,0,1,,1,1,0,0,0,0,0,0,0,0
CO248,1992,CO,62,62,62,1240,1240,1240,620,502.01,8.096935,0.4048468,1,0,0,,1,0,0,0,0,0,0,0,0
CA117,1991,CA,1000,1000,1000,1000,1000,1000,9710,8098.796,8.098796,8.098796,0,1,,0,1,0,0,0,0,0,0,0,0
ID110,2005,ID,50000,50000,50000,50000,50000,50000,700000,407168.46,8.143,8.143,0,1,,1,0,0,1,0,0,0,0,0,0
ID113,2005,ID,150000,150000,150000,150000,150000,150000,2100000,1221505.38,8.143,8.143,0,1,,1,0,0,1,0,0,0,0,0,0
MT15,2005,MT,457.5,457.5,457.5,457.5,457.5,457.5,6405,3725.591,8.143369,8.143369,0,1,,1,0,0,1,0,0,0,0,0,0
CO1949,2007,CO,2000,2000,2000,2000,2000,2000,30000,"16,346.11",8.17,8.17,0,1,,1,0,0,0,0,0,1,0,0,0
CO882,1999,CO,420,420,420,420,420,420,5040,3436.638,8.182472,8.182472,0,1,,1,0,0,0,0,0,1,0,0,0
OR14,1997,OR,3459,3459,3459,3459,3459,3459,41508,29378.87,8.493458,8.493458,0,1,,1,1,0,0,0,0,0,0,0,0
TX330,2009,TX,3560.477,3560.477,3560.477,3560.477,3560.477,3560.477,60528.109,32050.38377,9.001710661,9.001710661,0,1,,1,1,0,0,0,0,0,0,0,0
CA252,1997,CA,0,490,980,0,490,980,6370,4508.61,9.201245,9.201245,0,1,,1,1,0,0,0,0,0,0,0,0
OR82,2005,OR,1802,1802,1802,3350.6576,3350.6576,3350.6576,28837,16773.6,9.308322,5.006061,0,1,,2,1,0,0,0,0,0,0,0,0
TX82,1995,TX,53001.84,53001.84,53001.84,53001.84,53001.84,53001.84,662523,493849.2,9.317586,9.317586,0,1,,1,1,0,0,0,0,0,0,0,0
CA228,1996,CA,7700,7700,7700,7700,7700,7700,100100,72475.21,9.412365,9.412365,0,1,,1,1,0,0,0,0,0,0,0,0
CA389,2002,CA,20000,20000,20000,20000,20000,20000,300000,189438.6,9.471929,9.471929,0,1,,1,1,0,0,0,0,0,0,0,0
NM61,1998,NM,0,15000,30000,0,40848.72,81697.441,205000,142871.2,9.524745,3.497568,0,1,,3,0,0,0,0,0,1,0,0,0
WA3,1990,WA,600,600,600,600,600,600,6600,5736.496,9.560827,9.560827,0,1,,1,1,0,0,0,0,0,0,0,0
NM128,2006,NM,2990,2990,2990,2990,2990,2990,50830,"28,642.30",9.58,9.58,0,1,,1,0,0,1,0,0,0,0,0,0
CO2108,2008,CO,7800,7800,7800,7800,7800,7800,146016,75409.69,9.67,9.67,0,1,,1,1,0,0,0,0,0,0,0,0
TX261,2006,TX,6860,6860,6860,6860,6860,6860,118060.6,"66,526.21",9.7,9.7,0,1,,1,1,0,0,0,0,0,0,0,0
CO303,1992,CO,20,20,20,400,400,400,240,194.3264,9.716322,0.4858161,1,0,0,,0,0,0,1,0,0,0,0,0
CO1986,2007,CO,3082,3082,3082,3082,3082,3082,55476,"$30,227.22 ",9.81,9.81,0,1,,1,0,0,1,0,0,0,0,0,0
CO2208,2009,CO,485,485,485,485,485,485,9118,4828.093988,9.954832966,9.954832966,0,1,,1,0,0,0,0,0,1,0,0,0
WA2,1989,WA,1000,1000,1000,1000,1000,1000,11000,10077.42,10.07742,10.07742,0,1,,1,1,0,0,0,0,0,0,0,0
TX15,1990,TX,1000,1000,1000,1000,1000,1000,12000,10429.99,10.42999,10.42999,0,1,,0,0,0,0,0,1,0,0,0,0
OR55,2003,OR,103,103,103,103,103,103,1751,1081.052,10.49565,10.49565,0,1,,1,0,0,1,0,0,0,0,0,0
OR56,2003,OR,13237,13237,13237,13237,13237,13237,225029,138931,10.49565,10.49565,0,1,,1,0,0,1,0,0,0,0,0,0
OR47,2002,OR,198,198,198,198,198,198,3295,2080.667,10.50842,10.50842,0,1,,1,0,0,1,0,0,0,0,0,0
WA5,1992,WA,900,900,900,900,900,900,11700,9473.414,10.52602,10.52602,0,1,,1,1,0,0,0,0,0,0,0,0
CO2209,2009,CO,3000,3000,3000,3000,3000,3000,60000,31770.74351,10.59024784,10.59024784,0,1,,1,0,0,0,1,0,0,0,0,0
CO2171,2009,CO,3000,3000,3000,3000,3000,3000,60000,31770.74351,10.59024784,10.59024784,0,1,,1,0,0,0,0,0,1,0,0,0
CO2205,2009,CO,1000,1000,1000,1000,1000,1000,20000,10590.24784,10.59024784,10.59024784,0,1,,1,0,0,0,0,0,1,0,0,0
CO2107,2008,CO,650,650,650,650,650,650,13344.5,6891.74,10.6,10.6,0,1,,1,0,0,1,0,0,0,0,0,0
CO2055,2008,CO,20,20,20,20,20,20,400,212.81,10.64,10.64,0,1,,1,0,0,0,0,0,1,0,0,0
WA4,1991,WA,2000,2000,2000,2000,2000,2000,26000,21685.76,10.84288,10.84288,0,1,,1,1,0,0,0,0,0,0,0,0
CA692,2009,CA,480.6,480.6,480.6,480.6,480.6,480.6,10092.6,5344.156765,11.11976023,11.11976023,0,1,,1,0,0,1,0,0,0,0,0,0
TX81,1995,TX,9749.52,9749.52,9749.52,9749.52,9749.52,9749.52,146242.79,109010.4,11.1811,11.1811,0,1,,1,0,1,0,0,0,0,0,0,0
CO1884,2006,CO,2395,2395,2395,2395,2395,2395,47900,26991.27,11.27,11.27,0,1,,1,1,0,0,0,0,0,0,,0
CO1885,2006,CO,4000,4000,4000,4000,4000,4000,80000,45079.37,11.27,11.27,0,1,,1,1,0,0,0,0,0,0,0,0
MT29,2006,MT,200,200,200,371.88,371.88,371.88,4000,"2,253.97",11.27,6.06,0,1,,2,0,0,1,0,0,0,0,0,0
ID132,2007,ID,51504.7,51504.7,51504.7,51504.7,51504.7,51504.7,1060996.8,581306.42,11.29,11.29,0,1,,1,1,0,0,0,0,0,0,0,0
CO773,1997,CO,1000,1000,1000,20000,20000,20000,16000,11324.61,11.32461,0.5662305,1,0,0,,0,0,0,0,0,0,0,0,1
OR75,2005,OR,3239.5,3239.5,3239.5,,,,63980.125,37215.26,11.488,,0,1,,0,0,0,1,0,0,0,0,0,0
CO529,1994,CO,190,190,190,190,190,190,2850,2184.615,11.49798,11.49798,0,1,,1,0,1,0,0,0,0,0,0,0
TX65,1994,TX,1850,1850,1850,1850,1850,1850,27750,21271.26,11.49798,11.49798,0,1,,1,0,1,0,0,0,0,0,0,0
CO494,1994,CO,5168,5168,5168,5168,5168,5168,77520,59421.54,11.49798,11.49798,0,1,,1,0,0,1,0,0,0,0,0,0
CA10,1987,CA,5000,7500,10000,5000,7500,10000,86400,86400,11.52,11.52,0,1,,0,0,1,0,0,0,0,0,0,0
TX45,1993,TX,190,190,190,190,190,190,2850,2240.554,11.79239,11.79239,0,1,,1,1,0,0,0,0,0,0,0,0
TX41,1993,TX,20,20,20,20,20,20,300,235.8477,11.79239,11.79239,0,1,,1,0,1,0,0,0,0,0,0,0
TX42,1993,TX,250,250,250,250,250,250,3750,2948.097,11.79239,11.79239,0,1,,1,0,1,0,0,0,0,0,0,0
TX52,1993,TX,200,200,200,200,200,200,3000,2358.478,11.79239,11.79239,0,1,,1,0,1,0,0,0,0,0,0,0
TX36,1992,TX,300,300,300,300,300,300,4500,3643.621,12.1454,12.1454,0,1,,1,0,1,0,0,0,0,0,0,0
TX37,1992,TX,900,900,900,900,900,900,13500,10930.86,12.1454,12.1454,0,1,,1,0,1,0,0,0,0,0,0,0
CO276,1992,CO,1500,1500,1500,1500,1500,1500,22500,18218.1,12.1454,12.1454,0,1,,1,0,0,0,1,0,0,0,0,0
OR77,2005,OR,8663.801,8663.801,8663.801,173276.02,173276.02,173276.02,181939.8,105939.8,12.215,0.611,1,0,0,,0,0,1,0,0,0,0,0,0
TX139,1999,TX,5664.7,5664.7,5664.7,5664.7,5664.7,5664.7,101965,69527.15,12.27376,12.27376,0,1,,1,1,0,0,0,0,0,0,0,0
CO2109,2008,CO,30625,30625,30625,30625,30625,30625,738062.5,381171.01,12.45,12.45,0,1,,1,0,1,0,0,0,0,0,0,0
CA77,1991,CA,16576,16576,16576,16576,16576,16576,248400,207182.4,12.49894,12.49894,0,1,,1,0,0,0,0,1,0,0,0,0
TX29,1991,TX,100,100,100,100,100,100,1500,1251.101,12.51101,12.51101,0,1,,1,0,1,0,0,0,0,0,0,0
TX30,1991,TX,2300,2300,2300,2300,2300,2300,34500,28775.33,12.51101,12.51101,0,1,,0,0,1,0,0,0,0,0,0,0
CA314,1999,CA,0,11000,22000,0,155033.39,310066.78,204930,139736.2,12.70329,0.9013295,0,1,,25,0,1,0,0,0,0,0,0,0
CA313,1999,CA,0,6500,13000,0,91610.64,183221.28,121875,83103.23,12.78511,0.9071352,0,1,,25,0,1,0,0,0,0,0,0,0
CO1776,2005,CO,450,450,450,450,450,450,9900,5758.525,12.79672,12.79672,0,1,,1,1,0,0,0,0,0,0,0,0
TX124,1999,TX,1863.75,1863.75,1863.75,1863.75,1863.75,1863.75,35411,24145.79,12.95549,12.95549,0,1,,1,1,0,0,0,0,0,0,0,0
CO1886,2006,CO,250,250,250,250,250,250,5750,3240.08,12.96,12.96,0,1,,1,1,0,0,0,0,0,0,0,0
MT44,2008,MT,1000,1000,1000,7721.73,7721.73,7721.73,25000,12962.95,12.96,1.68,0,1,,10,0,0,1,0,0,0,0,0,0
MT45,2008,MT,1520,1520,1520,11737.04,11737.04,11737.04,38000,19703.68,12.96,1.68,0,1,,10,0,0,1,0,0,0,0,0,0
CO530,1994,CO,200,200,200,200,200,200,3400,2606.208,13.03104,13.03104,0,1,,1,0,1,0,0,0,0,0,0,0
TX19,1990,TX,3500,3500,3500,3500,3500,3500,52500,45631.22,13.03749,13.03749,0,1,,0,1,0,0,0,0,0,0,0,0
TX24,1991,TX,1037,1037,1037,1037,1037,1037,16219,13527.74,13.04507,13.04507,0,1,,0,0,1,0,0,0,0,0,0,0
TX152,2000,TX,656,656,656,656,656,656,13120,8655.238,13.19396,13.19396,0,1,,1,0,1,0,0,0,0,0,0,0
TX344,2009,TX,3428.205,3428.205,3428.205,3428.205,3428.205,3428.205,85705.125,45381.92573,13.2378098,13.2378098,0,1,,1,1,0,0,0,0,0,0,0,0
CA113,1991,CA,3243,3243,3243,3243,3243,3243,51985,43359,13.37003,13.37003,0,1,,1,1,0,0,0,0,0,0,0,0
MT14,2005,MT,263.05,263.05,263.05,263.05,263.05,263.05,6050,3519.099,13.37806,13.37806,0,1,,1,0,0,1,0,0,0,0,0,0
OR38,2001,OR,0,4000,8000,0,4000,8000,84276,54058.46,13.51462,13.51462,0,1,,1,1,0,0,0,0,0,0,0,0
TX134,1999,TX,960,960,960,960,960,960,19200,13091.96,13.63745,13.63745,0,1,,1,0,1,0,0,0,0,0,0,0
NM52,1995,NM,150,150,150,150,150,150,2755.5001,2053.969,13.69312,13.69312,0,1,,1,1,0,0,0,0,0,0,0,0
TX104,1998,TX,995,995,995,995,995,995,19900,13868.96,13.93865,13.93865,0,1,,1,0,1,0,0,0,0,0,0,0
TX114,1998,TX,0,3472.5,6945,0,63393.701,126787.4,69450,48401.96,13.93865,0.7635138,0,1,,50,0,0,0,0,1,0,0,0,0
CA486,2006,CA,11400,11400,11400,11400,11400,11400,282720,"159,310.48",13.97,13.97,0,1,,1,1,0,0,0,0,0,0,0,0
CO1777,2005,CO,655,655,655,655,655,655,16375,9524.833,14.54173,14.54173,0,1,,1,1,0,0,0,0,0,0,0,0
CA309,1999,CA,0,6500,13000,0,130000,260000,140400,95734.93,14.72845,0.7364225,1,0,0,,0,1,0,0,0,0,0,0,0
CA308,1999,CA,0,11000,22000,0,155033.39,310066.78,237600,162013,14.72845,1.04502,0,1,,25,0,1,0,0,0,0,0,0,0
CO1001,1999,CO,1700,1700,1700,34000,34000,34000,36829,25112.69,14.77217,0.7386086,1,0,0,,0,0,0,0,1,0,0,0,0
TX53,1994,TX,35,35,35,35,35,35,700,536.5722,15.33063,15.33063,0,1,,1,1,0,0,0,0,0,0,0,0
ID137,2007,ID,291.4,291.4,291.4,,,,,,15.34,,0,1,,0,0,0,1,0,0,0,0,0,0
CA184,1994,CA,4080,4080,4080,4080,4080,4080,83313.6,63862.52,15.65258,15.65258,0,1,,1,0,0,0,1,0,0,0,0,0
TX118,1999,TX,3940.5,3940.5,3940.5,3940.5,3940.5,3940.5,91296,62252.25,15.79806,15.79806,0,1,,1,0,1,0,0,0,0,0,0,0
TX325,2009,TX,1503,1503,1503,1503,1503,1503,45090,23875.71375,15.88537175,15.88537175,0,1,,1,1,0,0,0,0,0,0,0,0
CA443,2004,CA,25000,25000,25000,25000,25000,25000,666750,400967.7,16.03871,16.03871,0,1,,1,0,0,1,0,0,0,0,0,0
TX295,2008,TX,3.441,3.441,3.441,3.441,3.441,3.441,103.23,55.21,16.04,16.04,0,1,,1,1,0,0,0,0,0,0,0,0
CA124,1992,CA,250,250,250,250,250,250,5000,4048.468,16.19387,16.19387,0,1,,0,0,0,1,0,0,0,0,0,0
CA25,1989,CA,73113,73113,73113,1462260,1462260,1462260,1316034,1205657,16.49032,0.8245162,1,0,0,,1,0,0,0,0,0,0,0,0
TX28,1991,TX,20,20,20,20,20,20,400,333.627,16.68135,16.68135,0,1,,1,0,1,0,0,0,0,0,0,0
ID38,1993,ID,172,172,172,3440,3440,3440,3650,2869.481,16.68303,0.8341514,1,0,0,,0,1,0,0,0,0,0,0,0
CA181,1994,CA,1300,1300,1300,1300,1300,1300,28691,21992.56,16.91736,16.91736,0,1,,1,0,0,0,1,0,0,0,0,0
OR121,2009,OR,920.2,920.2,920.2,920.2,920.2,920.2,29446.4,15592.23369,16.94439654,16.94439654,0,1,,1,1,0,0,0,0,0,0,0,0
TX117,1999,TX,12424,12424,12424,12424,12424,12424,310600,211789.7,17.04682,17.04682,0,1,,1,1,0,0,0,0,0,0,0,0
TX132,1999,TX,9128.5,9128.5,9128.5,9128.5,9128.5,9128.5,228213,155612.2,17.04686,17.04686,0,1,,1,1,0,0,0,0,0,0,0,0
MT32,2006,MT,871.2,871.2,871.2,6727.18,6727.18,6727.18,26397.36,"14,874.70",17.07,2.21,0,1,,10,0,0,1,0,0,0,0,0,0
TX148,2000,TX,0,1680.825,3361.65,0,23689.454,47378.909,43680,28815.61,17.14373,1.21639,0,1,,25,0,0,0,0,1,0,0,0,0
AZ56,1994,AZ,400000,400000,400000,400000,400000,400000,9000000,6898786,17.24696,17.24696,0,1,,1,1,0,0,0,0,0,0,0,0
CA513,2007,CA,1263,1263,1263,1263,1263,1263,40416,21844,17.3,17.3,0,1,,1,0,0,0,0,0,1,0,0,0
TX105,1998,TX,9891.3,9891.3,9891.3,9891.3,9891.3,9891.3,247275,172334,17.42278,17.42278,0,1,,1,1,0,0,0,0,0,0,0,0
CO1775,2005,CO,360,360,360,360,360,360,10800,6282.027,17.45008,17.45008,0,1,,1,1,0,0,0,0,0,0,0,0
TX95,1997,TX,6638,6638,6638,6638,6638,6638,163960,116048.9,17.48252,17.48252,0,1,,1,0,1,0,0,0,0,0,0,0
MT22,2005,MT,20,20,20,20,20,20,605,351.9099,17.59549,17.59549,0,1,,1,0,1,0,0,0,0,0,0,0
CA238,1997,CA,6802,6802,6802,6802,6802,6802,170050,120359.4,17.6947,17.6947,0,1,,1,0,0,1,0,0,0,0,0,0
CA180,1994,CA,1000,1000,1000,1000,1000,1000,23299.999,17860.19,17.86019,17.86019,0,1,,1,1,0,0,0,0,0,0,0,0
CA182,1994,CA,2000,2000,2000,2000,2000,2000,46599.998,35720.38,17.86019,17.86019,0,1,,1,1,0,0,0,0,0,0,0,0
CA183,1994,CA,3737,3737,3737,3737,3737,3737,87072.097,66743.52,17.86019,17.86019,0,1,,1,0,0,0,0,1,0,0,0,0
CA185,1994,CA,5650,5650,5650,5650,5650,5650,131645,100910.1,17.86019,17.86019,0,1,,1,0,0,0,0,1,0,0,0,0
CA188,1994,CA,10578,10578,10578,10578,10578,10578,246467.39,188925.1,17.86019,17.86019,0,1,,1,0,0,0,0,1,0,0,0,0
CA450,2005,CA,20000,20000,20000,20000,20000,20000,618400,359704.3,17.98521,17.98521,0,1,,1,0,0,1,0,0,0,0,0,0
UT69,2004,UT,0,925,1850,0,925,1850,27750,16688.2,18.04129,18.04129,0,1,,1,0,0,1,0,0,0,0,0,0
CA539,2007,CA,2393,2393,2393,2393,2393,2393,78969,43266.09,18.08,18.08,0,1,,1,0,0,0,0,0,1,0,0,0
CO193,1991,CO,19292,19292,19292,19292,19292,19292,420000,350308.4,18.15822,18.15822,0,1,,1,1,0,0,0,0,0,0,0,0
CA195,1994,CA,25000,25000,25000,25000,25000,25000,600000,459919,18.39676,18.39676,0,1,,1,0,0,0,0,0,0,0,0,1
CO2178,2009,CO,1000,1000,1000,1000,1000,1000,35000,18532.93371,18.53293371,18.53293371,0,1,,1,1,0,0,0,0,0,0,0,0
TX109,1998,TX,5346,5346,5346,5346,5346,5346,142250,99138.65,18.54445,18.54445,0,1,,1,0,1,0,0,0,0,0,0,0
CA487,2006,CA,8600,8600,8600,8600,8600,8600,283800,"159,919.05",18.6,18.6,0,1,,1,1,0,0,0,0,0,0,0,0
CA214,1995,CA,5200,5200,5200,5200,5200,5200,130000,96902.89,18.63517,18.63517,0,1,,1,0,0,1,0,0,0,0,0,0
MT31,2006,MT,2262,2262,2262,17466.56,17466.56,17466.56,76455.6,"43,082.12",19.05,2.47,0,1,,10,0,0,1,0,0,0,0,0,0
TX326,2009,TX,598.475,598.475,598.475,598.475,598.475,598.475,21545.1,11408.39743,19.0624461,19.0624461,0,1,,1,0,1,0,0,0,0,0,0,0
CA292,1999,CA,300,300,300,300,300,300,8400,5727.731,19.09244,19.09244,0,1,,1,1,0,0,0,0,0,0,0,0
CA293,1999,CA,400,400,400,400,400,400,11200,7636.975,19.09244,19.09244,0,1,,1,1,0,0,0,0,0,0,0,0
TX123,1999,TX,454.6,454.6,454.6,454.6,454.6,454.6,12729,8679.558,19.09274,19.09274,0,1,,1,0,1,0,0,0,0,0,0,0
TX60,1994,TX,270,270,270,270,270,270,6750,5174.089,19.16329,19.16329,0,1,,1,1,0,0,0,0,0,0,0,0
WA21,2001,WA,372,372,372,372,372,372,11160,7158.532,19.24336,19.24336,0,1,,1,0,0,1,0,0,0,0,0,0
MT8,1998,MT,3614,3614,3614,45038.428,45038.428,45038.428,100000,69693.25,19.28424,1.547417,0,1,,20,0,0,1,0,0,0,0,0,0
MT26,2006,MT,160,160,160,160,160,160,5499.2,"3,098.76",19.37,19.37,0,1,,1,0,0,1,0,0,0,0,0,0
TX111,1998,TX,24825,24825,24825,24825,24825,24825,695100,484437.8,19.51411,19.51411,0,1,,1,1,0,0,0,0,0,0,0,0
CO2027,2007,CO,2830,2830,2830,2830,2830,2830,101597,"55,357.18",19.56,19.56,0,1,,1,0,0,0,0,1,0,0,0,0
TX147,2000,TX,8262.036,8262.036,8262.036,8262.036,8262.036,8262.036,247860,163512.8,19.79085,19.79085,0,1,,1,1,0,0,0,0,0,0,0,0
CA186,1994,CA,7180,7180,7180,7180,7180,7180,187613.39,143811.6,20.02947,20.02947,0,1,,1,0,0,0,1,0,0,0,0,0
CO540,1995,CO,12116,12116,12116,12116,12116,12116,327132,243846.4,20.12599,20.12599,0,1,,1,0,1,0,0,0,0,0,0,0
WA13,1998,WA,404,404,404,404,404,404,11716,8165.261,20.21104,20.21104,0,1,,1,0,0,1,0,0,0,0,0,0
WA14,1998,WA,4262,4262,4262,4262,4262,4262,123598,86139.47,20.21104,20.21104,0,1,,1,0,0,1,0,0,0,0,0,0
CO275,1992,CO,500,500,500,500,500,500,12500,10121.17,20.24234,20.24234,0,1,,1,0,0,0,0,0,1,0,0,0
MT49,2009,MT,0,626,626,0,10741.58806,10741.58806,23953.74137,12683.80288,20.26166595,1.180812634,0,1,,40,1,0,0,0,0,0,0,0,0
TX131,1999,TX,500,500,500,500,500,500,15000,10228.09,20.45618,20.45618,0,1,,1,0,1,0,0,0,0,0,0,0
CO2140,2008,CO,1500,1500,1500,1500,1500,1500,60000,31111.07,20.74,20.74,0,1,,1,1,0,0,0,0,0,0,0,0
NM124,2006,NM,2000,2000,2000,2000,2000,2000,74000,"41,698.41",20.85,20.85,0,1,,1,0,0,1,0,0,0,0,0,0
WY63,2009,WY,4400,4400,4400,75499.97996,75499.97996,75499.97996,173649.9539,91949.80243,20.89768237,1.217878501,0,1,,40,1,0,0,0,0,0,0,0,0
CA266,1998,CA,0,15000,30000,0,15000,30000,450000,313619.6,20.90797,20.90797,0,1,,1,0,0,1,0,0,0,0,0,0
TX146,2000,TX,823.27,823.27,823.27,823.27,823.27,823.27,26344,17379.09,21.10983,21.10983,0,1,,1,0,1,0,0,0,0,0,0,0
WY65,2009,WY,145,145,145,145,145,145,5800,3071.171872,21.18049567,21.18049567,0,1,,1,0,1,0,0,0,0,0,0,0
TX49,1993,TX,400,400,400,400,400,400,10800,8490.519,21.2263,21.2263,0,1,,1,0,1,0,0,0,0,0,0,0
CA245,1997,CA,50000,50000,50000,50000,50000,50000,1500000,1061682,21.23364,21.23364,0,1,,1,0,0,1,0,0,0,0,0,0
WA16,2000,WA,4696,4696,4696,4696,4696,4696,152601.8,100671.1,21.43763,21.43763,0,1,,1,0,0,1,0,0,0,0,0,0
WY55,2007,WY,265,265,265,265,265,265,10600,5729.27,21.62,21.62,0,1,,1,0,1,0,0,0,0,0,0,0
AZ112,2000,AZ,556527,556527,556527,556527,556527,556527,18365391,1.21E+07,21.77003,21.77003,0,1,,1,1,0,0,0,0,0,0,0,0
CA288,1999,CA,16248,16248,16248,16248,16248,16248,519936,354530.2,21.81993,21.81993,0,1,,1,1,0,0,0,0,0,0,0,0
OR43,2002,OR,7903,7903,7903,7903,7903,7903,276605,174665.5,22.10117,22.10117,0,1,,1,0,0,1,0,0,0,0,0,0
TX11,1989,TX,5000,8125,11250,100000,162500,225000,196500,180019.4,22.15623,1.107811,1,0,0,,0,1,0,0,0,0,0,0,0
AZ61,1994,AZ,497643,497642.5,497642,497643,497642.5,497642,14431633,1.11E+07,22.22942,22.22942,0,1,,1,1,0,0,0,0,0,0,0,0
CA24,1989,CA,45479,45479,45479,909580,909580,909580,1104685,1012034,22.25278,1.112639,1,0,0,,1,0,0,0,0,0,0,0,0
WY64,2009,WY,880,880,880,15099.99599,15099.99599,15099.99599,36994.99018,19589.30573,22.2605747,1.29730536,0,1,,40,1,0,0,0,0,0,0,0,0
WY51,2006,WY,185,185,185,185,185,185,7400,4169.84,22.54,22.54,0,1,,1,0,1,0,0,0,0,0,0,0
CO2110,2008,CO,1000,1000,1000,1000,1000,1000,43760,22599.77,22.6,22.6,0,1,,1,0,1,0,0,0,0,0,0,0
AZ77,1995,AZ,621312,621312,621312,621312,621312,621312,18846464,1.40E+07,22.61067,22.61067,0,1,,1,1,0,0,0,0,0,0,0,0
